account_id,anomaly_score,anomaly_rank,step_down_flag,passive_receiver_flag
3264,45.77,961,1,1
3265,3.3,7975,0,0
3266,21.77,3678,0,0
3267,11.44,6006,0,0
3268,36.04,1671,0,0
3269,12.51,5812,0,0
3270,30.97,2341,0,0
3271,31.67,2239,0,1
3272,15.63,5343,0,0
3273,23.34,3349,0,0
3274,18.57,4543,0,1
3275,21.84,3654,0,0
3276,6.97,7032,0,0
3277,22.68,3471,0,1
3278,32.28,2145,0,1
3279,18.82,4452,0,0
3280,26.94,2798,0,1
3281,38.71,1412,1,0
3282,40.94,1248,0,0
3283,10.38,6242,0,0
3284,6.77,7074,0,0
3285,6.59,7120,0,0
3286,12.14,5890,0,0
3287,28.3,2634,1,0
3288,2.71,8135,0,0
3289,5.23,7430,0,0
3290,15.7,5332,0,0
3291,11.91,5924,0,0
3292,13.48,5641,0,0
3293,18.49,4571,0,1
3294,5.06,7483,0,0
3295,5.17,7451,0,0
3296,5.53,7364,0,0
3297,59.89,302,0,0
3298,41.89,1185,0,1
3299,23.25,3373,0,1
3300,26.5,2859,0,1
3301,20.96,3840,0,1
3302,8.2,6724,0,0
3303,70.08,90,1,1
3304,16.39,5242,0,0
3305,55.29,427,1,1
3306,19.03,4383,0,0
3307,2.67,8150,0,0
3308,12.3,5861,0,0
3309,43.26,1108,1,0
3310,3.13,8011,0,0
3311,23.8,3258,1,0
3312,17.78,4855,0,1
3313,10.33,6256,0,0
3314,64.37,182,1,0
3315,64.62,177,1,0
3316,70.7,83,1,0
3317,8.13,6742,0,0
3318,8.67,6642,0,0
3319,34.75,1822,1,0
3320,16.58,5203,1,0
3321,7.53,6905,0,0
3322,3.63,7893,0,0
3323,7.54,6901,0,0
3324,17.63,4911,1,0
3325,44.32,1055,0,0
3326,37.0,1586,1,0
3327,26.2,2904,0,1
3328,23.8,3257,1,0
3329,49.91,649,0,0
3330,21.79,3670,0,0
3331,15.72,5328,0,0
3332,35.74,1704,1,0
3333,9.88,6360,0,0
3334,16.24,5263,0,0
3335,21.26,3789,0,0
3336,68.95,103,1,0
3337,18.19,4693,0,1
3338,2.29,8255,0,0
3339,38.27,1446,0,1
3340,62.36,226,1,0
3341,28.51,2609,0,1
3342,17.28,5024,0,0
3343,23.26,3372,1,0
3344,5.2,7441,0,0
3345,9.84,6371,0,0
3346,52.76,524,0,1
3347,29.41,2513,0,1
3348,20.82,3866,1,0
3349,20.23,4017,0,0
3350,22.25,3566,0,1
3351,43.12,1122,1,0
3352,12.77,5766,0,0
3353,16.83,5140,1,0
3354,34.19,1890,0,0
3355,6.85,7053,0,0
3356,49.47,673,1,0
3357,68.79,106,1,0
3358,16.54,5214,0,0
3359,39.66,1331,1,1
3360,2.59,8169,0,0
3361,33.88,1926,1,1
3362,13.03,5710,0,0
3363,2.09,8330,0,0
3364,28.08,2665,0,1
3365,6.36,7178,0,0
3366,33.94,1911,1,1
3367,39.55,1338,0,0
3368,36.04,1672,1,0
3369,2.73,8129,0,0
3370,1.8,8441,0,0
3371,8.73,6625,0,0
3372,32.52,2128,0,0
3373,25.14,3040,1,0
3374,26.88,2803,0,0
3375,18.3,4649,1,0
3376,25.31,3014,0,1
3377,17.13,5049,1,0
3378,3.64,7892,0,0
3379,9.67,6418,0,0
3380,8.43,6684,0,0
3381,19.21,4315,0,1
3382,48.75,744,0,1
3383,48.83,739,0,0
3384,2.07,8336,0,0
3385,46.1,945,0,0
3386,18.8,4460,0,1
3387,11.78,5951,0,0
3388,10.66,6186,0,0
3389,31.7,2235,1,0
3390,40.09,1294,0,0
3391,7.64,6876,0,0
3392,13.55,5632,0,0
3393,26.76,2822,1,0
3394,2.2,8290,0,0
3395,36.82,1594,1,0
3396,14.84,5444,0,0
3397,8.04,6764,0,0
3398,0.65,8893,0,0
3399,38.9,1399,0,0
3400,30.95,2346,0,1
3401,0.72,8855,0,0
3402,8.08,6756,0,0
3403,5.6,7343,0,0
3404,17.99,4766,1,0
3405,17.53,4950,0,1
3406,1.69,8496,0,0
3407,2.09,8329,0,0
3408,0.99,8697,0,0
3409,36.58,1618,0,0
3410,2.25,8270,0,0
3411,5.82,7291,0,0
3412,35.84,1694,1,0
3413,9.22,6531,0,0
3414,19.9,4092,0,1
3415,16.01,5296,0,0
3416,2.69,8143,0,0
3417,6.36,7177,0,0
3418,11.71,5966,0,0
3419,17.74,4871,0,1
3420,7.32,6952,0,0
3421,13.03,5708,0,0
3422,13.49,5638,0,0
3423,19.08,4365,0,1
3424,5.32,7409,0,0
3425,4.84,7538,0,0
3426,9.1,6552,0,0
3427,9.34,6503,0,0
3428,39.18,1380,1,0
3429,42.33,1160,1,0
3430,16.21,5266,0,0
3431,55.42,418,0,1
3432,19.3,4276,0,1
3433,40.08,1297,1,1
3434,47.2,852,1,1
3435,3.73,7869,0,0
3436,10.88,6124,0,0
3437,8.9,6588,0,0
3438,6.5,7140,0,0
3439,7.09,7001,0,0
3440,88.27,11,1,0
3441,20.3,4003,0,1
3442,6.63,7113,0,0
3443,18.86,4443,0,1
3444,26.56,2851,0,0
3445,17.31,5013,1,0
3446,17.83,4838,0,1
3447,14.85,5443,0,0
3448,4.61,7606,0,0
3449,31.59,2250,0,0
3450,48.75,744,0,1
3451,61.37,247,0,1
3452,10.16,6301,0,0
3453,35.38,1747,0,0
3454,11.06,6089,0,0
3455,16.72,5167,0,0
3456,62.1,234,1,0
3457,59.76,304,0,0
3458,33.62,1978,1,0
3459,36.06,1670,1,0
3460,0.55,8943,0,0
3461,0.89,8746,0,0
3462,5.68,7323,0,0
3463,5.23,7432,0,0
3464,10.85,6137,0,0
3465,41.21,1232,1,0
3466,14.94,5434,0,0
3467,12.42,5834,0,0
3468,23.7,3284,0,1
3469,1.96,8369,0,0
3470,8.94,6580,0,0
3471,2.62,8162,0,0
3472,10.84,6139,0,0
3473,11.34,6027,0,0
3474,18.78,4468,1,0
3475,40.65,1265,0,0
3476,33.56,1995,1,0
3477,7.28,6954,0,0
3478,20.93,3845,0,1
3479,8.46,6679,0,0
3480,29.81,2475,0,0
3481,40.05,1300,1,0
3482,19.71,4139,0,1
3483,19.33,4268,0,1
3484,3.53,7912,0,0
3485,35.31,1753,0,0
3486,54.33,459,0,1
3487,47.44,828,0,1
3488,0.71,8868,0,0
3489,50.9,594,1,0
3490,65.77,155,1,0
3491,54.38,457,0,0
3492,38.72,1410,1,0
3493,32.42,2132,0,0
3494,13.69,5612,0,0
3495,25.34,3009,0,1
3496,20.18,4029,0,1
3497,22.44,3514,1,0
3498,8.01,6775,0,0
3499,13.55,5633,0,0
3500,63.69,201,1,0
3501,1.86,8412,0,0
3502,8.96,6572,0,0
3503,4.39,7668,0,0
3504,15.26,5394,0,0
3505,11.2,6053,0,0
3506,37.35,1550,1,1
3507,29.95,2461,1,0
3508,30.09,2429,0,0
3509,22.25,3563,0,1
3510,2.04,8343,0,0
3511,19.47,4208,0,1
3512,14.06,5549,0,0
3513,30.03,2455,0,0
3514,22.37,3539,0,0
3515,15.33,5379,0,0
3516,5.56,7354,0,0
3517,1.17,8657,0,0
3518,26.06,2919,0,0
3519,33.7,1961,1,1
3520,36.36,1642,1,0
3521,11.22,6049,0,0
3522,19.94,4083,0,1
3523,65.07,168,0,0
3524,27.93,2683,1,0
3525,18.2,4684,0,1
3526,27.12,2776,0,1
3527,44.78,1030,0,0
3528,5.47,7378,0,0
3529,3.1,8017,0,0
3530,38.31,1445,1,0
3531,2.96,8062,0,0
3532,3.47,7935,0,0
3533,21.31,3776,0,0
3534,35.0,1800,1,0
3535,18.38,4623,0,1
3536,0.93,8724,0,0
3537,20.81,3867,0,1
3538,7.87,6814,0,0
3539,36.19,1656,0,0
3540,38.12,1459,0,0
3541,0.72,8859,0,0
3542,17.77,4859,0,1
3543,37.57,1529,1,1
3544,0.55,8944,0,0
3545,6.41,7165,0,0
3546,20.39,3982,0,0
3547,8.95,6576,0,0
3548,11.69,5971,0,0
3549,48.09,799,0,0
3550,5.03,7489,0,0
3551,10.69,6179,0,0
3552,26.74,2828,0,0
3553,17.23,5032,0,0
3554,48.9,733,0,0
3555,10.55,6206,0,0
3556,48.75,744,0,1
3557,6.44,7154,0,0
3558,0.9,8739,0,0
3559,0.77,8825,0,0
3560,5.01,7493,0,0
3561,17.07,5063,1,0
3562,26.3,2892,1,0
3563,2.83,8101,0,0
3564,5.36,7403,0,0
3565,19.94,4085,0,1
3566,9.31,6509,0,0
3567,6.1,7226,0,0
3568,4.52,7634,0,0
3569,35.41,1743,1,1
3570,3.01,8052,0,0
3571,17.59,4930,1,0
3572,42.61,1146,1,0
3573,67.67,113,1,0
3574,20.63,3905,0,1
3575,23.59,3304,0,1
3576,2.69,8142,0,0
3577,2.19,8293,0,0
3578,26.87,2804,1,0
3579,2.18,8297,0,0
3580,18.34,4641,1,0
3581,2.03,8351,0,0
3582,84.73,15,1,0
3583,1.42,8587,0,0
3584,6.47,7144,0,0
3585,50.06,632,0,1
3586,16.8,5149,1,0
3587,8.72,6628,0,0
3588,8.84,6604,0,0
3589,18.92,4419,0,1
3590,8.21,6720,0,0
3591,1.82,8430,0,0
3592,70.08,90,1,1
3593,4.38,7674,0,0
3594,20.76,3877,0,1
3595,18.61,4529,0,1
3596,48.48,779,0,0
3597,43.17,1119,1,0
3598,16.66,5183,1,0
3599,70.08,90,1,1
3600,5.26,7424,0,0
3601,1.13,8666,0,0
3602,35.26,1760,1,1
3603,5.8,7303,0,0
3604,37.95,1495,1,1
3605,8.21,6719,0,0
3606,19.1,4356,1,0
3607,25.77,2947,1,0
3608,36.74,1603,0,0
3609,38.35,1440,0,0
3610,35.68,1710,1,1
3611,49.68,662,0,0
3612,14.4,5496,0,0
3613,23.18,3385,1,0
3614,14.13,5539,0,0
3615,33.26,2044,0,0
3616,29.01,2555,0,1
3617,5.37,7400,0,0
3618,1.9,8396,0,0
3619,42.8,1136,0,0
3620,14.64,5466,0,0
3621,54.05,478,0,0
3622,20.62,3909,0,0
3623,23.12,3393,0,0
3624,19.16,4330,0,1
3625,44.25,1059,0,0
3626,44.76,1032,0,0
3627,24.01,3222,0,0
3628,9.27,6518,0,0
3629,65.69,158,1,0
3630,21.85,3649,0,0
3631,16.48,5224,0,0
3632,14.11,5542,0,0
3633,14.08,5545,0,0
3634,21.54,3725,0,1
3635,21.31,3775,0,0
3636,1.7,8492,0,0
3637,3.76,7859,0,0
3638,37.13,1567,0,0
3639,34.76,1821,1,0
3640,38.48,1433,0,0
3641,12.1,5896,0,0
3642,18.21,4683,0,1
3643,20.63,3906,0,1
3644,19.28,4286,1,0
3645,4.62,7601,0,0
3646,1.78,8445,0,0
3647,31.92,2177,0,0
3648,20.63,3907,1,0
3649,8.87,6595,0,0
3650,23.94,3240,0,0
3651,9.55,6456,0,0
3652,43.07,1125,1,1
3653,22.07,3601,0,1
3654,4.4,7665,0,0
3655,15.87,5315,0,0
3656,8.44,6682,0,0
3657,22.29,3557,1,0
3658,18.48,4575,0,0
3659,4.41,7662,0,0
3660,15.08,5415,0,0
3661,8.1,6752,0,0
3662,8.26,6710,0,0
3663,46.12,944,0,0
3664,16.62,5193,0,0
3665,6.54,7131,0,0
3666,19.65,4157,1,0
3667,39.19,1376,1,1
3668,22.42,3521,1,0
3669,13.2,5682,0,0
3670,55.31,426,1,0
3671,6.97,7030,0,0
3672,30.93,2349,1,0
3673,13.64,5619,0,0
3674,36.16,1659,1,1
3675,0.3,9047,0,0
3676,0.68,8883,0,0
3677,0.64,8895,0,0
3678,7.9,6803,0,0
3679,4.3,7700,0,0
3680,3.09,8022,0,0
3681,41.38,1222,0,0
3682,36.87,1593,0,0
3683,44.18,1066,0,0
3684,33.33,2035,1,1
3685,1.2,8646,0,0
3686,6.41,7164,0,0
3687,55.84,405,1,0
3688,20.51,3946,0,0
3689,53.48,498,1,0
3690,20.08,4056,1,0
3691,72.93,72,1,0
3692,41.83,1190,1,0
3693,11.46,6004,0,0
3694,52.27,539,0,0
3695,16.57,5207,0,0
3696,0.45,8998,0,0
3697,6.51,7139,0,0
3698,17.39,4990,0,1
3699,8.8,6612,0,0
3700,48.8,741,1,0
3701,13.89,5581,0,0
3702,38.96,1396,0,0
3703,1.58,8542,0,0
3704,31.25,2305,0,0
3705,22.98,3415,1,0
3706,21.97,3619,0,1
3707,5.63,7333,0,0
3708,24.6,3116,0,1
3709,21.67,3701,0,0
3710,37.8,1509,1,0
3711,54.33,468,0,0
3712,1.46,8577,0,0
3713,8.0,6777,0,0
3714,22.79,3445,0,0
3715,13.23,5674,0,0
3716,50.79,601,0,0
3717,18.9,4428,0,0
3718,9.71,6411,0,0
3719,6.08,7230,0,0
3720,17.31,5010,1,0
3721,25.58,2969,1,0
3722,13.8,5597,0,0
3723,35.43,1740,1,1
3724,19.44,4219,1,0
3725,19.36,4251,0,1
3726,13.47,5643,0,0
3727,22.55,3492,0,1
3728,13.81,5594,0,0
3729,19.97,4078,0,0
3730,15.0,5427,0,0
3731,5.14,7457,0,0
3732,46.71,880,1,0
3733,18.17,4701,0,0
3734,19.26,4295,0,1
3735,33.83,1934,1,1
3736,3.03,8044,0,0
3737,4.52,7633,0,0
3738,2.45,8204,0,0
3739,75.08,57,1,1
3740,20.02,4072,0,1
3741,21.13,3805,0,1
3742,51.5,565,0,0
3743,0.8,8804,0,0
3744,32.53,2127,0,0
3745,57.14,368,1,0
3746,14.18,5535,0,0
3747,54.33,459,0,1
3748,30.82,2358,0,1
3749,23.34,3353,0,0
3750,75.61,51,1,0
3751,10.14,6306,0,0
3752,9.86,6363,0,0
3753,0.38,9024,0,0
3754,35.13,1778,1,1
3755,17.8,4848,0,0
3756,43.57,1092,0,0
3757,15.64,5340,0,0
3758,19.77,4126,0,0
3759,47.98,803,1,0
3760,11.4,6015,0,0
3761,47.44,828,0,1
3762,48.14,797,1,1
3763,30.61,2381,0,0
3764,18.89,4433,0,1
3765,15.37,5373,0,0
3766,5.81,7299,0,0
3767,22.41,3523,0,1
3768,16.84,5136,0,0
3769,1.13,8668,0,0
3770,18.77,4472,0,1
3771,13.35,5661,0,0
3772,21.5,3732,1,0
3773,40.89,1252,0,0
3774,49.18,699,0,0
3775,70.08,93,1,0
3776,10.07,6329,0,0
3777,8.09,6753,0,0
3778,3.59,7904,0,0
3779,31.93,2175,0,1
3780,38.89,1400,1,0
3781,12.01,5905,0,0
3782,33.52,2005,0,0
3783,20.94,3843,1,0
3784,12.68,5780,0,0
3785,14.85,5442,0,0
3786,3.67,7884,0,0
3787,50.94,591,0,0
3788,15.65,5339,0,0
3789,25.99,2929,0,0
3790,24.67,3104,0,0
3791,22.41,3527,0,1
3792,1.95,8372,0,0
3793,17.85,4827,0,1
3794,31.68,2237,0,0
3795,9.32,6507,0,0
3796,13.13,5693,0,0
3797,20.49,3947,1,0
3798,10.12,6313,0,0
3799,4.64,7595,0,0
3800,29.81,2474,0,1
3801,26.59,2847,1,0
3802,12.52,5808,0,0
3803,47.23,850,0,0
3804,6.89,7045,0,0
3805,10.07,6328,0,0
3806,5.62,7336,0,0
3807,7.55,6898,0,0
3808,18.7,4498,0,1
3809,17.48,4961,0,1
3810,8.31,6696,0,0
3811,18.69,4503,0,1
3812,64.51,178,1,0
3813,2.68,8149,0,0
3814,22.8,3444,0,0
3815,19.51,4197,0,1
3816,20.07,4064,0,1
3817,22.65,3473,1,0
3818,39.0,1394,0,0
3819,19.42,4230,0,1
3820,16.68,5179,1,0
3821,61.03,272,1,0
3822,48.75,744,0,1
3823,49.0,728,1,0
3824,10.1,6322,0,0
3825,59.31,317,1,0
3826,12.54,5805,0,0
3827,8.47,6675,0,0
3828,34.46,1859,1,0
3829,12.26,5865,0,0
3830,22.77,3454,1,0
3831,28.72,2593,0,0
3832,12.65,5786,0,0
3833,13.6,5626,0,0
3834,16.11,5279,0,0
3835,2.94,8066,0,0
3836,50.06,632,0,1
3837,28.26,2640,0,1
3838,28.5,2611,1,0
3839,2.33,8238,0,0
3840,19.25,4297,1,0
3841,19.53,4193,0,1
3842,12.33,5852,0,0
3843,44.88,1023,0,0
3844,22.63,3480,1,0
3845,52.11,549,0,0
3846,34.85,1812,0,0
3847,45.66,964,0,0
3848,66.52,134,1,1
3849,34.41,1865,1,1
3850,13.84,5590,0,0
3851,17.46,4966,0,1
3852,37.88,1499,1,0
3853,22.76,3456,1,0
3854,13.93,5573,0,0
3855,11.83,5943,0,0
3856,54.6,446,0,0
3857,19.94,4084,0,1
3858,10.31,6258,0,0
3859,3.04,8040,0,0
3860,67.66,114,1,0
3861,22.34,3547,0,0
3862,24.43,3145,1,0
3863,48.63,766,1,1
3864,15.59,5348,0,0
3865,13.93,5572,0,0
3866,18.73,4493,0,1
3867,1.57,8548,0,0
3868,61.27,261,1,0
3869,2.0,8361,0,0
3870,1.45,8581,0,0
3871,23.68,3291,0,0
3872,30.28,2408,1,0
3873,23.08,3404,0,1
3874,11.21,6050,0,0
3875,20.71,3890,0,0
3876,27.81,2701,1,0
3877,47.99,802,1,0
3878,1.34,8617,0,0
3879,2.32,8240,0,0
3880,12.85,5749,0,0
3881,20.85,3861,1,0
3882,17.85,4823,0,0
3883,0.22,9063,0,0
3884,22.18,3580,0,1
3885,38.96,1395,0,0
3886,18.0,4764,1,0
3887,2.02,8354,0,0
3888,61.37,247,0,1
3889,11.22,6046,0,0
3890,13.74,5606,0,0
3891,4.57,7618,0,0
3892,14.55,5477,0,0
3893,39.45,1348,0,0
3894,5.67,7326,0,0
3895,20.42,3967,1,0
3896,11.32,6032,0,0
3897,20.28,4010,0,1
3898,11.25,6042,0,0
3899,1.33,8621,0,0
3900,17.86,4820,0,1
3901,12.22,5878,0,0
3902,17.46,4965,0,0
3903,36.14,1661,0,0
3904,5.89,7273,0,0
3905,34.64,1835,1,1
3906,2.53,8185,0,0
3907,39.96,1306,0,1
3908,32.7,2094,1,0
3909,12.59,5799,0,0
3910,10.71,6169,0,0
3911,48.75,744,0,1
3912,31.85,2216,1,0
3913,19.82,4108,0,1
3914,53.16,509,0,0
3915,14.41,5495,0,0
3916,16.29,5257,0,0
3917,3.21,7992,0,0
3918,32.67,2098,0,0
3919,18.64,4523,1,0
3920,13.69,5611,0,0
3921,37.04,1581,1,0
3922,4.09,7770,0,0
3923,24.52,3128,1,0
3924,33.97,1907,0,0
3925,20.61,3915,0,0
3926,52.21,544,0,0
3927,21.27,3785,1,0
3928,25.71,2953,0,1
3929,42.05,1176,1,0
3930,8.78,6617,0,0
3931,2.45,8203,0,0
3932,3.82,7838,0,0
3933,29.53,2502,0,1
3934,24.05,3216,1,0
3935,4.2,7737,0,0
3936,1.76,8455,0,0
3937,21.65,3706,0,0
3938,42.68,1142,1,0
3939,35.29,1756,1,1
3940,39.33,1356,1,0
3941,4.88,7526,0,0
3942,29.13,2541,0,0
3943,1.47,8574,0,0
3944,38.58,1426,1,1
3945,9.24,6527,0,0
3946,19.34,4265,0,1
3947,51.64,562,0,0
3948,25.58,2972,1,0
3949,29.28,2520,1,0
3950,2.73,8128,0,0
3951,22.96,3417,0,1
3952,49.73,658,1,0
3953,19.34,4261,0,0
3954,44.34,1052,1,1
3955,16.25,5260,0,0
3956,1.8,8435,0,0
3957,76.2,49,1,0
3958,12.9,5741,0,0
3959,2.75,8121,0,0
3960,27.15,2775,0,1
3961,26.02,2925,0,1
3962,24.37,3155,0,1
3963,20.48,3948,1,0
3964,38.74,1408,0,0
3965,16.79,5153,0,0
3966,0.99,8701,0,0
3967,21.47,3742,0,0
3968,58.41,335,0,0
3969,16.09,5284,0,0
3970,20.76,3879,1,0
3971,10.42,6234,0,0
3972,1.12,8669,0,0
3973,18.09,4738,1,0
3974,18.99,4402,1,0
3975,16.71,5172,0,0
3976,33.88,1927,1,0
3977,11.68,5976,0,0
3978,9.42,6491,0,0
3979,49.49,670,0,1
3980,6.29,7191,0,0
3981,9.29,6514,0,0
3982,5.14,7456,0,0
3983,16.08,5286,0,0
3984,26.33,2885,0,1
3985,10.68,6182,0,0
3986,25.24,3027,0,0
3987,19.19,4317,0,1
3988,12.39,5839,0,0
3989,1.83,8426,0,0
3990,9.36,6500,0,0
3991,41.35,1223,0,0
3992,1.36,8602,0,0
3993,4.11,7763,0,0
3994,31.4,2288,0,0
3995,4.35,7684,0,0
3996,31.92,2177,0,0
3997,43.25,1110,1,0
3998,46.64,884,1,0
3999,5.92,7268,0,0
4000,33.78,1947,1,1
4001,1.99,8364,0,0
4002,50.83,599,0,0
4003,25.44,2990,1,0
4004,39.98,1303,0,0
4005,0.18,9073,0,0
4006,8.92,6583,0,0
4007,6.0,7248,0,0
4008,20.48,3949,0,0
4009,6.32,7185,0,0
4010,1.84,8422,0,0
4011,21.78,3675,0,1
4012,24.01,3221,0,1
4013,22.42,3518,0,0
4014,42.91,1131,1,1
4015,39.22,1371,1,1
4016,13.52,5635,0,0
4017,13.75,5604,0,0
4018,2.53,8183,0,0
4019,20.05,4067,1,0
4020,24.77,3089,0,1
4021,26.36,2882,0,0
4022,16.5,5220,0,0
4023,17.61,4920,0,0
4024,9.56,6451,0,0
4025,12.31,5859,0,0
4026,41.71,1196,0,0
4027,38.12,1458,1,0
4028,7.7,6851,0,0
4029,9.64,6424,0,0
4030,14.21,5527,0,0
4031,51.45,566,0,0
4032,41.08,1240,1,0
4033,10.18,6295,0,0
4034,61.44,245,0,0
4035,3.99,7801,0,0
4036,13.45,5647,0,0
4037,10.07,6327,0,0
4038,26.0,2927,0,1
4039,27.03,2784,1,0
4040,19.16,4329,0,1
4041,28.63,2601,0,0
4042,13.03,5709,0,0
4043,23.93,3241,0,1
4044,46.23,934,0,0
4045,5.35,7404,0,0
4046,47.44,828,0,1
4047,13.16,5691,0,0
4048,53.42,500,0,0
4049,9.85,6367,0,0
4050,8.28,6704,0,0
4051,47.42,841,0,1
4052,1.19,8652,0,0
4053,12.74,5774,0,0
4054,5.08,7474,0,0
4055,62.82,220,1,0
4056,30.72,2366,0,0
4057,47.98,803,1,0
4058,12.24,5870,0,0
4059,6.87,7048,0,0
4060,18.81,4458,0,1
4061,53.6,494,0,0
4062,8.26,6708,0,0
4063,16.99,5099,1,0
4064,11.27,6038,0,0
4065,0.64,8897,0,0
4066,29.19,2532,1,0
4067,34.37,1873,1,0
4068,29.55,2495,0,0
4069,22.32,3551,0,0
4070,35.12,1779,0,0
4071,39.48,1347,0,0
4072,18.06,4748,0,0
4073,1.57,8544,0,0
4074,13.49,5639,0,0
4075,3.09,8024,0,0
4076,18.09,4738,1,0
4077,30.25,2414,1,0
4078,2.33,8236,0,0
4079,8.63,6649,0,0
4080,2.27,8261,0,0
4081,8.7,6632,0,0
4082,30.18,2422,0,0
4083,13.16,5690,0,0
4084,17.99,4765,0,1
4085,54.91,434,0,0
4086,29.41,2512,0,0
4087,20.23,4019,1,0
4088,57.71,354,0,0
4089,51.19,581,0,0
4090,49.1,705,0,0
4091,32.54,2124,1,0
4092,19.34,4260,1,0
4093,7.99,6784,0,0
4094,15.89,5313,0,0
4095,10.29,6268,0,0
4096,2.02,8353,0,0
4097,36.4,1635,1,1
4098,1.42,8588,0,0
4099,10.52,6209,0,0
4100,14.52,5479,0,0
4101,4.93,7511,0,0
4102,7.78,6834,0,0
4103,20.14,4041,0,0
4104,5.06,7484,0,0
4105,82.99,20,1,0
4106,22.6,3486,0,0
4107,33.12,2055,1,0
4108,27.93,2681,0,0
4109,46.44,912,0,0
4110,26.36,2883,1,0
4111,13.61,5622,0,0
4112,8.34,6694,0,0
4113,9.83,6374,0,0
4114,21.53,3728,1,0
4115,37.98,1493,1,0
4116,16.5,5217,0,0
4117,38.59,1425,0,0
4118,13.78,5601,0,0
4119,9.59,6440,0,0
4120,10.41,6236,0,0
4121,18.71,4495,0,0
4122,19.45,4218,0,1
4123,5.39,7397,0,0
4124,24.51,3132,1,0
4125,14.98,5428,0,0
4126,28.25,2641,0,1
4127,37.65,1520,0,1
4128,45.11,1004,0,0
4129,15.72,5329,0,0
4130,30.55,2385,1,0
4131,28.89,2567,0,0
4132,49.31,692,1,0
4133,39.21,1373,1,0
4134,20.44,3958,0,1
4135,25.37,3004,0,0
4136,36.12,1664,1,1
4137,51.68,558,1,0
4138,24.62,3112,0,1
4139,40.82,1256,1,0
4140,43.36,1102,1,1
4141,11.12,6074,0,0
4142,9.61,6433,0,0
4143,12.26,5866,0,0
4144,48.75,744,0,1
4145,21.21,3795,0,0
4146,63.95,195,0,0
4147,13.56,5630,0,0
4148,54.26,470,0,0
4149,51.66,561,0,0
4150,50.79,600,0,0
4151,8.19,6727,0,0
4152,31.38,2290,0,0
4153,0.79,8814,0,0
4154,1.73,8473,0,0
4155,38.84,1401,1,1
4156,27.92,2687,0,0
4157,70.96,79,1,0
4158,17.75,4867,0,1
4159,0.43,9008,0,0
4160,27.5,2730,0,0
4161,17.07,5066,0,0
4162,41.42,1217,0,0
4163,62.98,215,1,0
4164,9.84,6370,0,0
4165,61.27,261,1,0
4166,18.11,4728,0,1
4167,34.4,1867,1,0
4168,0.34,9042,0,0
4169,11.35,6025,0,0
4170,38.11,1463,0,0
4171,36.78,1599,1,0
4172,18.29,4655,0,1
4173,35.57,1720,0,0
4174,20.96,3838,0,0
4175,49.53,666,1,0
4176,23.09,3402,0,1
4177,23.4,3339,1,0
4178,1.68,8500,0,0
4179,21.41,3753,0,1
4180,30.96,2345,0,0
4181,38.6,1424,0,0
4182,4.42,7656,0,0
4183,10.73,6162,0,0
4184,34.31,1879,1,1
4185,10.59,6201,0,0
4186,5.17,7450,0,0
4187,5.06,7485,0,0
4188,20.19,4026,1,0
4189,1.44,8584,0,0
4190,59.37,313,0,0
4191,12.52,5810,0,0
4192,11.2,6056,0,0
4193,12.99,5722,0,0
4194,4.23,7723,0,0
4195,35.03,1796,0,1
4196,10.04,6343,0,0
4197,23.62,3297,0,1
4198,9.8,6383,0,0
4199,7.21,6978,0,0
4200,49.09,706,1,0
4201,44.86,1026,0,0
4202,24.41,3149,1,0
4203,30.39,2399,0,0
4204,5.99,7252,0,0
4205,6.55,7128,0,0
4206,58.2,340,1,0
4207,8.08,6755,0,0
4208,4.22,7729,0,0
4209,6.56,7124,0,0
4210,5.2,7439,0,0
4211,18.54,4555,0,1
4212,8.63,6650,0,0
4213,14.38,5500,0,0
4214,36.39,1639,1,0
4215,2.03,8350,0,0
4216,38.77,1406,0,0
4217,5.78,7309,0,0
4218,33.61,1980,0,0
4219,17.46,4967,0,1
4220,14.58,5473,0,0
4221,3.81,7842,0,0
4222,5.11,7465,0,0
4223,5.68,7324,0,0
4224,23.25,3374,0,1
4225,0.46,8992,0,0
4226,11.15,6067,0,0
4227,16.15,5272,0,0
4228,58.98,321,1,0
4229,41.88,1186,0,0
4230,7.87,6811,0,0
4231,14.34,5507,0,0
4232,33.94,1914,0,1
4233,61.11,268,1,0
4234,6.04,7237,0,0
4235,24.02,3220,0,1
4236,28.75,2591,1,0
4237,18.92,4421,0,0
4238,11.5,5998,0,0
4239,6.69,7092,0,0
4240,66.76,130,1,0
4241,1.7,8493,0,0
4242,0.77,8827,0,0
4243,19.24,4300,1,0
4244,18.6,4533,0,1
4245,8.45,6680,0,0
4246,17.93,4794,0,1
4247,14.6,5471,0,0
4248,35.91,1686,1,0
4249,50.27,623,0,0
4250,12.58,5801,0,0
4251,15.7,5331,0,0
4252,33.62,1977,1,0
4253,9.29,6515,0,0
4254,11.49,6000,0,0
4255,42.71,1139,0,0
4256,44.34,1051,0,0
4257,17.01,5091,1,0
4258,28.45,2615,1,0
4259,19.26,4292,0,1
4260,6.06,7233,0,0
4261,49.44,687,1,0
4262,31.86,2213,1,0
4263,21.76,3681,0,0
4264,19.06,4371,0,0
4265,18.85,4445,0,1
4266,23.39,3341,1,0
4267,20.53,3941,0,0
4268,1.71,8485,0,0
4269,31.81,2224,1,0
